Accident ID,Date,Time,Latitude,Longitude,Location,Weather Condition,Road Condition,Vehicles Involved,Casualties,Turning Radii,Steep Slope Angles,Cause
541d391a,1/20/2024,5:40:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Icy,1,1,7,7,Mechanical Failure
af84c2aa,1/20/2024,6:08:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Icy,3,6,10,12,Reckless Driving
f01e6290,1/20/2024,10:19:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Hail,Gravel,2,1,6,9,Speeding
38d2496a,1/21/2024,12:20:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Frosty,2,9,7,10,Distracted Driving
b69a717a,1/21/2024,12:37:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Under Construction,2,7,12,12,Drunk Driving
59214a48,1/21/2024,3:55:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Dry,3,7,12,12,Mechanical Failure
359d6b1f,1/21/2024,6:43:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Frost,Dry,4,2,10,12,Distracted Driving
605c4e04,1/21/2024,8:28:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Dry,2,7,10,11,Speeding
e9fe8296,1/21/2024,4:02:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Frosty,2,6,6,10,Speeding
bb97e8f3,1/21/2024,4:57:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Icy,3,3,7,10,Speeding
8f7d9107,1/21/2024,6:35:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Dry,2,3,12,12,Mechanical Failure
a95491e4,1/21/2024,7:26:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Dry,4,10,12,12,Weather Conditions
ec12d39f,1/21/2024,8:01:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Wet,2,4,6,9,Drunk Driving
1dd4b797,1/21/2024,8:07:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Rain,Frosty,2,7,7,10,Drunk Driving
33e63d65,1/21/2024,9:41:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Frosty,4,6,14,14,Weather Conditions
92cfc477,1/21/2024,11:42:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Dry,5,4,14,14,Reckless Driving
97bff08b,1/22/2024,12:28:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Frosty,5,8,10,11,Drunk Driving
836bca3e,1/22/2024,6:02:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Dry,1,4,8,13,Mechanical Failure
dca78178,1/22/2024,10:14:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Wet,4,4,14,14,Speeding
b982e27a,1/22/2024,12:38:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Dry,1,6,8,13,Weather Conditions
211a347d,1/22/2024,2:00:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Frosty,3,10,6,9,Speeding
47284477,1/22/2024,6:38:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Gravel,2,5,10,11,Distracted Driving
c3f920eb,1/22/2024,9:23:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Wet,4,2,6,10,Weather Conditions
833fe5ef,1/22/2024,10:44:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,4,7,7,7,Speeding
3a98f4d5,1/23/2024,12:44:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,3,7,14,14,Speeding
c3aa28a2,1/23/2024,1:03:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Gravel,4,1,7,10,Weather Conditions
abb90ac7,1/23/2024,1:18:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Dry,3,2,7,10,Mechanical Failure
64864a24,1/23/2024,4:33:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Under Construction,4,4,10,11,Weather Conditions
4876fdeb,1/23/2024,7:28:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Gravel,4,1,10,11,Mechanical Failure
b4380d2a,1/23/2024,10:29:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,2,5,7,7,Speeding
fd397e7e,1/23/2024,10:37:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,1,9,12,12,Speeding
470bc906,1/23/2024,10:41:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Frost,Icy,2,0,7,10,Speeding
2bcaf94b,1/23/2024,11:55:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Gravel,5,3,12,12,Distracted Driving
63c44784,1/23/2024,12:00:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Gravel,2,3,10,12,Reckless Driving
fdeb675e,1/23/2024,12:20:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Gravel,3,9,6,10,Speeding
df5b8aca,1/23/2024,12:21:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Frost,Wet,5,2,8,8,Reckless Driving
d50be6fb,1/23/2024,12:22:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Wet,3,0,6,10,Distracted Driving
3e3ff874,1/23/2024,12:41:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Gravel,2,8,8,8,Speeding
a57e80e2,1/23/2024,3:13:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,3,5,6,9,Weather Conditions
f8a157c0,1/23/2024,3:17:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Under Construction,3,5,8,13,Weather Conditions
8885c119,1/23/2024,3:59:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Wet,4,0,10,12,Mechanical Failure
061829c7,1/23/2024,5:26:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Under Construction,2,4,7,10,Reckless Driving
c0461302,1/23/2024,8:57:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Gravel,4,9,10,12,Speeding
102f88e2,1/23/2024,9:56:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Frosty,2,1,6,10,Reckless Driving
4652aa12,1/23/2024,11:11:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Icy,1,7,8,13,Drunk Driving
701f141a,1/23/2024,11:18:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Clear,Wet,1,10,8,13,Weather Conditions
98583bbf,1/24/2024,12:28:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Gravel,5,3,10,11,Mechanical Failure
4e7c2fd2,1/24/2024,1:14:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Under Construction,4,2,8,13,Distracted Driving
350b79bd,1/24/2024,1:27:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Icy,4,7,6,9,Reckless Driving
4685e2ae,1/24/2024,3:53:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Wet,1,5,7,10,Reckless Driving
e6514870,1/24/2024,4:11:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Wet,4,1,10,11,Mechanical Failure
54c42451,1/24/2024,8:04:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Dry,4,10,7,10,Speeding
cb66f5de,1/24/2024,2:10:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Fog,Wet,3,0,6,10,Drunk Driving
0c8e59f1,1/24/2024,2:47:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Frosty,3,1,10,11,Distracted Driving
3176c4bf,1/24/2024,6:27:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Icy,3,4,7,7,Weather Conditions
cf1e7286,1/24/2024,6:35:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,5,5,7,7,Mechanical Failure
1748cf5d,1/24/2024,8:33:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Under Construction,3,4,14,14,Reckless Driving
bc682385,1/24/2024,9:16:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Frost,Under Construction,1,8,6,9,Weather Conditions
cd5f8001,1/24/2024,10:42:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Frosty,1,2,12,12,Reckless Driving
cf144465,1/25/2024,12:53:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Clear,Wet,3,0,10,12,Drunk Driving
2e466aef,1/25/2024,9:40:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Wet,5,4,10,11,Weather Conditions
e0d5b09d,1/25/2024,11:56:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Frosty,2,5,6,10,Distracted Driving
385bc6e5,1/25/2024,12:40:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Gravel,4,10,6,10,Drunk Driving
689d5350,1/25/2024,2:31:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Wet,1,1,8,13,Distracted Driving
ad36962e,1/25/2024,4:44:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Wet,5,5,8,8,Distracted Driving
b6316417,1/25/2024,6:48:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Wet,1,3,6,9,Mechanical Failure
6ad3225d,1/25/2024,7:07:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Wet,3,5,10,12,Distracted Driving
7c36ebac,1/25/2024,8:01:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Under Construction,4,2,12,12,Distracted Driving
f7f7720f,1/25/2024,8:03:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Frosty,1,2,7,10,Reckless Driving
030416d5,1/25/2024,11:28:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Frost,Icy,5,7,6,10,Speeding
87e6873b,1/26/2024,12:31:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,4,8,14,14,Weather Conditions
9f631078,1/26/2024,12:59:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Frosty,5,8,7,7,Speeding
bca0d634,1/26/2024,4:13:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Rain,Under Construction,3,5,12,12,Weather Conditions
4227f86a,1/26/2024,5:25:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Wet,5,4,14,14,Speeding
0591944c,1/26/2024,6:04:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Under Construction,4,3,7,10,Weather Conditions
212916b5,1/26/2024,6:28:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Dry,5,2,6,10,Drunk Driving
086b9e4c,1/26/2024,7:27:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Wet,1,10,10,11,Drunk Driving
8d6c8c65,1/26/2024,7:38:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Dry,2,1,12,12,Drunk Driving
0f0b9932,1/26/2024,7:56:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Icy,1,7,10,11,Mechanical Failure
acf2dc22,1/26/2024,8:00:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Dry,4,4,7,7,Drunk Driving
7e5eb613,1/26/2024,10:17:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Gravel,5,2,8,8,Distracted Driving
32c72c97,1/26/2024,2:03:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Icy,2,4,6,9,Drunk Driving
5b7418cb,1/26/2024,4:01:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,1,9,8,13,Reckless Driving
4.39E+297,1/26/2024,4:16:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Dry,3,4,12,12,Drunk Driving
b3531c17,1/26/2024,9:43:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Dry,2,8,10,12,Speeding
775298cb,1/26/2024,11:38:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Clear,Frosty,5,3,8,8,Distracted Driving
400546ba,1/27/2024,12:20:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Dry,4,2,14,14,Reckless Driving
d5bf0c23,1/27/2024,12:47:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Under Construction,2,7,10,12,Distracted Driving
add8792d,1/27/2024,2:15:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Under Construction,2,0,10,11,Speeding
5f7feb90,1/27/2024,10:30:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Under Construction,1,9,10,12,Drunk Driving
99dd80a8,1/27/2024,11:10:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Dry,5,2,10,11,Distracted Driving
1c16498e,1/27/2024,4:40:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Under Construction,1,4,6,9,Speeding
0fc81b4d,1/27/2024,7:57:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Dry,4,0,12,12,Mechanical Failure
49efb965,1/27/2024,10:48:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Wet,4,4,7,7,Weather Conditions
b36d6bea,1/27/2024,11:12:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Hail,Dry,1,7,6,10,Reckless Driving
160c90e5,1/28/2024,2:27:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Gravel,5,3,10,12,Drunk Driving
3290eba7,1/28/2024,3:36:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Under Construction,4,1,10,12,Mechanical Failure
39020727,1/28/2024,6:12:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Dry,5,6,6,9,Reckless Driving
5c0a41da,1/28/2024,6:17:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Under Construction,4,4,6,9,Drunk Driving
a6d7281d,1/28/2024,7:07:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Wet,5,6,14,14,Mechanical Failure
f62e66d6,1/28/2024,7:37:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Hail,Wet,4,6,8,13,Speeding
79a6be01,1/28/2024,8:28:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Dry,4,3,6,9,Distracted Driving
05f116e0,1/28/2024,10:04:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Under Construction,4,6,14,14,Distracted Driving
c0d4cad1,1/28/2024,12:54:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Wet,1,2,12,12,Distracted Driving
c0507f90,1/28/2024,4:36:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Under Construction,2,8,6,9,Reckless Driving
77dc0560,1/28/2024,4:58:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,3,9,6,9,Weather Conditions
1e15ccf3,1/28/2024,5:13:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Clear,Frosty,4,10,6,9,Weather Conditions
be9d536f,1/28/2024,7:43:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,4,1,6,9,Speeding
7b9bd1b6,1/28/2024,8:48:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Under Construction,1,5,10,11,Mechanical Failure
99f028db,1/28/2024,8:48:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Dry,5,10,6,9,Mechanical Failure
30b740e9,1/28/2024,8:56:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Hail,Icy,2,5,14,14,Drunk Driving
f71f794c,1/28/2024,9:56:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Gravel,4,7,10,11,Weather Conditions
998375ee,1/29/2024,1:51:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Storm,Dry,2,4,14,14,Speeding
ebb1686b,1/29/2024,2:53:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,1,2,12,12,Speeding
51671631,1/29/2024,4:28:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Icy,5,1,14,14,Mechanical Failure
0a4f99fa,1/29/2024,4:33:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Under Construction,1,0,8,8,Speeding
a5dfc746,1/29/2024,8:49:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Frosty,5,0,7,7,Distracted Driving
e71f81a7,1/29/2024,1:05:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Icy,5,1,10,11,Speeding
54547041,1/29/2024,3:19:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Wet,2,7,10,11,Drunk Driving
84ef5c8c,1/29/2024,5:38:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Storm,Dry,1,4,12,12,Mechanical Failure
71d9ef3b,1/29/2024,6:23:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,2,4,7,7,Distracted Driving
8ac6f59b,1/30/2024,12:31:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Frosty,1,10,6,10,Distracted Driving
3c2d6c2b,1/30/2024,3:06:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Fog,Under Construction,3,10,6,10,Mechanical Failure
a6b6ca83,1/30/2024,4:20:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Storm,Icy,5,0,6,10,Mechanical Failure
f4f68544,1/30/2024,4:42:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Icy,4,8,10,12,Reckless Driving
f766799f,1/30/2024,6:19:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Dry,4,2,12,12,Drunk Driving
0b7203c9,1/30/2024,7:21:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Fog,Gravel,3,3,7,10,Drunk Driving
558014cd,1/30/2024,7:50:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Storm,Wet,1,3,10,11,Mechanical Failure
129bf417,1/30/2024,12:05:00 PM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Rain,Dry,3,3,6,10,Speeding
c65ec346,1/30/2024,1:14:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Storm,Frosty,5,3,8,13,Reckless Driving
134c39ee,1/30/2024,3:02:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Hail,Frosty,3,2,10,12,Mechanical Failure
b224836b,1/30/2024,5:29:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Frosty,3,4,10,11,Drunk Driving
b4e04ab5,1/30/2024,7:54:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Fog,Frosty,1,10,7,7,Drunk Driving
321f2849,1/30/2024,8:15:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Dry,3,8,7,10,Reckless Driving
3845a2a1,1/30/2024,11:18:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Hail,Frosty,1,4,7,7,Weather Conditions
95507c52,1/31/2024,1:57:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Frosty,5,10,8,8,Speeding
dfe42723,1/31/2024,4:20:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Gravel,1,1,8,8,Mechanical Failure
2103c4fe,1/31/2024,4:23:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Fog,Wet,4,5,6,9,Reckless Driving
2bc708ed,1/31/2024,6:15:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Gravel,5,2,7,7,Speeding
05105f39,1/31/2024,10:17:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Rain,Gravel,2,8,14,14,Distracted Driving
b89b9fb5,1/31/2024,11:51:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Wet,2,0,8,13,Mechanical Failure
c1dc98ff,1/31/2024,3:31:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Gravel,2,3,8,8,Reckless Driving
89ce09c0,02-01-2024,2:08:00 AM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Wet,3,8,14,14,Speeding
7a4fa6df,02-01-2024,2:17:00 AM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Icy,4,6,6,9,Mechanical Failure
98127279,02-01-2024,2:51:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,3,3,7,7,Mechanical Failure
873f88d7,02-01-2024,3:56:00 AM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Under Construction,2,0,7,7,Distracted Driving
d76bec42,02-01-2024,10:14:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Storm,Gravel,5,10,7,10,Drunk Driving
48b47384,02-01-2024,10:21:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Rain,Icy,3,10,10,11,Mechanical Failure
6ce72747,02-01-2024,10:26:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Dry,4,8,8,13,Distracted Driving
7fef8c5e,02-01-2024,5:30:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Rain,Under Construction,1,2,8,8,Reckless Driving
bedafb72,02-01-2024,5:53:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Frost,Under Construction,4,4,7,7,Distracted Driving
ae8edb47,02-01-2024,6:51:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Icy,3,0,14,14,Weather Conditions
d416c1f9,02-01-2024,9:51:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Frosty,5,7,8,8,Mechanical Failure
07ccf3c5,02-01-2024,9:54:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Icy,2,9,7,7,Weather Conditions
27f7b08e,02-01-2024,11:23:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Clear,Icy,4,10,14,14,Drunk Driving
05b8326a,02-02-2024,5:15:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Storm,Frosty,1,7,10,12,Mechanical Failure
39638ab7,02-02-2024,6:11:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Wet,4,8,10,11,Weather Conditions
ae54f7ca,02-02-2024,7:22:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Rain,Wet,2,0,8,13,Reckless Driving
981a7b3d,02-02-2024,1:53:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Hail,Icy,4,6,10,11,Weather Conditions
6625614f,02-02-2024,2:01:00 PM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Frosty,2,10,10,12,Reckless Driving
828dbcf6,02-02-2024,2:10:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Hail,Icy,3,3,12,12,Reckless Driving
a4c2353e,02-02-2024,2:29:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Wet,4,7,8,13,Weather Conditions
763ed349,02-02-2024,5:21:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Clear,Frosty,2,10,10,11,Reckless Driving
e824be9e,02-02-2024,6:49:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Dry,1,4,6,9,Drunk Driving
8731657,02-02-2024,9:42:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Frost,Under Construction,3,8,12,12,Mechanical Failure
db8156ef,02-02-2024,10:31:00 PM,34.2787,77.6046,"Khardung La Pass, Ladakh",Frost,Under Construction,5,2,14,14,Reckless Driving
68913454,02-02-2024,10:33:00 PM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Hail,Dry,3,9,7,10,Drunk Driving
8938f2ab,02-02-2024,11:49:00 PM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Frost,Dry,5,8,10,11,Reckless Driving
14464f0a,02-03-2024,12:46:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Dry,5,9,8,13,Weather Conditions
060d51f9,02-03-2024,1:25:00 AM,33.2068,78.2974,"Gata Loops, Himachal Pradesh",Clear,Dry,5,5,7,10,Mechanical Failure
31f9af12,02-03-2024,2:46:00 AM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Fog,Frosty,4,0,8,13,Reckless Driving
26eb0a59,02-03-2024,3:14:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Storm,Icy,3,5,8,8,Mechanical Failure
22c88c26,02-03-2024,5:35:00 AM,27.3869,88.8309,"Nathula Pass Road, Sikkim",Rain,Dry,5,0,10,12,Weather Conditions
1e3051e9,02-03-2024,12:55:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Rain,Gravel,3,3,7,7,Distracted Driving
71ba8abb,02-03-2024,1:21:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Rain,Frosty,1,9,6,9,Speeding
8182f3fc,02-03-2024,3:35:00 PM,31.5267,78.1523,"Kinnaur Road, Himachal Pradesh",Frost,Icy,4,9,8,13,Speeding
4b7cfad8,02-03-2024,6:36:00 PM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Fog,Dry,4,2,12,12,Speeding
8e58fcbf,02-03-2024,6:54:00 PM,11.4637,76.7028,"Kallati Ghat Road, Tamil Nadu",Storm,Gravel,2,2,6,9,Weather Conditions
5ac5d30d,02-03-2024,11:23:00 PM,10.0889,77.0595,"Munnar Road, Kerala",Fog,Icy,1,0,8,8,Drunk Driving
951cb3c1,02-03-2024,11:32:00 PM,10.3269,76.9541,"Valparai Ghat Road, Tamil Nadu",Storm,Gravel,3,5,7,7,Reckless Driving
3af93679,02-04-2024,1:41:00 AM,32.3643,77.2422,"Rohtang Pass, Himachal Pradesh",Clear,Wet,2,7,12,12,Mechanical Failure
1a667bd2,02-04-2024,2:56:00 AM,34.2704,75.4657,"Zoji La Pass, Jammu & Kashmir",Fog,Icy,2,4,10,11,Mechanical Failure
6a8d5aa8,02-04-2024,3:11:00 AM,10.0889,77.0595,"Munnar Road, Kerala",Hail,Wet,3,2,8,8,Mechanical Failure
4eba38bc,02-04-2024,3:29:00 AM,11.2485,78.3386,"Kolli Hills Road, Tamil Nadu",Clear,Under Construction,1,6,6,10,Speeding
